55 Cancri e,PSO J318.5-22,TRAPPIST-1e,A,B,C,D,E,F,G,T,VIP,CryoSleep,HomePlanet,Side,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,total_expense
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,8.604063356421523,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.322947514138835,0.0,10.784116508882775,0.0,11.975598145540113,0.0,8.613173876275448,22.759714654422886
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,5.093856518007759,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5971567117081165,0.0,0.0,2.6025944687727294,13.51950192322981,0.0,6.448232316019433,16.12209639200254
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,6.02174235239564,0.0,0.0,11.861672733907639,0.0,6.469749997220178,17.88341508630328
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6477085871174175,0.0,0.0,0.0,0.0,0.0,5.392276337227253,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.392276337227253,0.0,0.0,0.0,0.0,0.0,5.392276337227253,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0120772195485275,0.0,9.002329725380731,19.13902421863066,10.745315538141801,8.823108115244978,5.392276337227253,47.70977759739817
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858806663498184,0.0,14.307313341972767,0.0,1.5409627556327752,6.1972210008779385,5.392276337227253,22.04549709848348
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9561965750067145,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2377281976988326,10.277269183141886,8.922310255016459,0.0,2.440268378362637,1.1943176378757767,8.622253717854797,22.83416545439676
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.2377281976988326,0.0,0.0,0.0,0.0,0.0,7.9678374640434715,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.2377281976988326,13.018128339745576,8.684972117808226,6.098626104970388,0.0,0.0,8.558042564184518,27.80172656252419
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,8.631303105111632,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768767831558669,0.0,18.415604217578306,0.7304631471189666,7.200726558523307,4.322947514138835,5.494161288893169,30.669741437359416
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5971567117081165,0.7304631471189666,0.0,0.0,10.89354133302396,7.77494479144778,8.013883697367245,19.398949271590705
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.137710644618417,1.5409627556327752,5.460736201340262,1.8203341036428238,0.0,10.975159821976275,8.649311399960466,19.797192882592135
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,6.512195594586373,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.137710644618417,11.042891469528286,0.0,5.831327892742091,0.0,0.0,8.6582707430638,16.874219362270377
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.697012078927853,12.088558507481578,0.0,5.494161288893169,8.103593650252291,0.0,8.59492193179376,25.68631344662704
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2631607783924865,7.525112644917748,0.7304631471189666,0.0,0.0,10.458983006060123,8.711412885510219,18.71455879809684
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.003419248109409,0.0,0.0,14.811168794919832,4.003419248109409,4.2631607783924865,8.720169513164583,23.077748821421725
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,8.05912577550838,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.38094603344487,7.0878471178719655,9.236665340977277,9.853469377379465,3.618222517841817,4.792129643835174,8.070314193798698,34.5883339979057
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.055641538058108,0.0,0.0,0.0,0.0,0.0,8.070314193798698,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.721216264637935,0.0,0.0,0.0,0.0,0.0,8.070314193798698,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4372688011897266,9.40893193829884,0.0,9.894095929689868,2.2596737867230705,0.0,8.622253717854797,21.56270165471178
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.618222517841817,6.59483341495303,13.99361742047109,2.440268378362637,0.0,4.5971567117081165,8.631303105111632,27.625875925494874
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.7019729772844623,4.9269180446816625,10.963052863326558,6.491069783799412,0.0,2.2596737867230705,6.2917110215767,24.6407144785307
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.745132396064701,2.750250297485029,0.0,0.0,13.19332311067061,0.0,8.64032225948934,15.94357340815564
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0533710494211155,6.63508209979253,11.527818496029916,0.0,0.0,1.1943176378757767,8.081454683660327,19.357218233698223
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,8.649311399960466,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0533710494211155,3.2377281976988326,15.470832801490463,0.0,0.0,15.819855439222223,3.011340243262834,34.52841643841152
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6477085871174175,0.0,7.323662936018393,0.7304631471189666,13.693527759146486,9.329379793154162,3.011340243262834,31.077033635438006
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.858806663498184,0.0,0.0,0.0,0.0,0.0,8.047888977723783,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,8.047888977723783,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,8.047888977723783,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,6.574446614595114,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,8.6582707430638,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2631607783924865,14.548634526086367,0.0,9.26551962831099,3.618222517841817,2.6025944687727294,8.6582707430638,30.0349711410119
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0533710494211155,4.2631607783924865,0.0,11.647319302994648,9.894095929689868,0.0,6.574446614595114,25.804576011077003
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,8.070314193798698,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.5971567117081165,12.142223114891179,0.0,9.538931490999708,7.120635667155021,0.0,8.763534317352567,28.80179027304591
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,0.0,4.882972919330174,0.0,9.301176043547178,9.996045490671595,8.78068859193804,24.180194453548946
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,5.392276337227253,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.4381104434026533,0.0,0.0,0.0,0.0,0.0,5.392276337227253,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.4381104434026533,0.0,0.0,0.0,0.0,0.0,8.125546157091508,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,0.0,9.072418929401417,0.7304631471189666,10.749651012129238,0.0,8.147315588624345,20.55253308864962
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.4381104434026533,0.0,0.0,0.0,0.0,0.0,8.147315588624345,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2377281976988326,0.0,10.137337571032825,0.0,0.0,0.0,8.147315588624345,10.137337571032825
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6477085871174175,1.5409627556327752,12.05996071866902,0.0,14.036159245398787,18.78227780313103,3.128238685769432,46.41936052283161
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.248357472806535,0.0,16.6296612256113,11.79385651815942,11.834099819214712,1.1943176378757767,3.128238685769432,41.45193520086121
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.322947514138835,14.48435441623419,10.067536496617619,0.0,8.613173876275448,7.6067103813508625,3.128238685769432,40.77177517047812
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7019729772844623,4.697012078927853,4.293285154012352,0.0,0.7304631471189666,10.788397684900488,8.684972117808226,20.509158064959657
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,8.114592997374732,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.969939052451073,0.0,0.0,0.0,0.0,0.0,8.158132683068054,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,8.158132683068054,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.071754351052767,12.745741320974158,4.2631607783924865,0.0,3.782056917753863,0.0,8.720169513164583,20.790959017120507
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,6.63508209979253,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0120772195485275,0.0,0.0,0.0,0.0,0.0,8.720169513164583,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.858806663498184,6.426512698054021,0.0,15.04428167928467,0.0,0.0,5.248357472806535,21.47079437733869
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,8.720169513164583,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.618222517841817,0.0,0.0,0.0,0.0,0.0,8.720169513164583,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9325102940665544,4.071754351052767,0.0,12.757434384007611,3.618222517841817,0.7304631471189666,8.720169513164583,21.17787440002116
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.2014612941903655,0.0,0.0,0.0,0.0,0.0,8.806219318423938,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.2014612941903655,11.531198590918454,7.724358962810533,5.172534928709971,0.0,0.0,6.314734756825906,24.42809248243896
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.38094603344487,0.0,7.762392291686519,11.686189379390555,0.0,8.864879392672357,8.147315588624345,28.31346106374943
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,8.72889799237455,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.559490358416789,11.940047219715815,0.0,9.479667947450253,0.0,0.0,6.674652276188349,21.419715167166068
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.792129643835174,5.7737732204907655,10.543577039871609,0.0,8.013883697367245,0.0,8.158132683068054,24.33123395772962
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.858806663498184,12.175674739199435,0.0,0.0,8.114592997374732,3.011340243262834,8.746271288139047,23.301607979836998
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.357203202420049,6.448232316019433,11.074263939261726,2.885846472488202,0.0,4.003419248109409,8.746271288139047,24.41176197587877
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,8.179633643422095,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.697012078927853,2.885846472488202,11.831021744455525,0.0,4.071754351052767,0.0,8.814676767298959,18.788622567996494
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.969939052451073,0.0,0.0,0.0,0.0,0.0,8.200959587116674,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.858806663498184,0.0,13.893505225946615,0.0,0.0,2.2596737867230705,8.200959587116674,16.153179012669685
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.792129643835174,0.0,0.0,0.0,0.0,0.0,8.211557890737238,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,1.1943176378757767,7.412004629995179,11.607976032768192,3.340760310539712,0.7304631471189666,6.7135683558601436,24.28552175829783
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,0.0,5.653921148278171,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.618222517841817,0.0,0.0,0.0,0.0,0.0,8.22211358542376,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0533710494211155,0.0,15.26049636434215,4.071754351052767,7.497312494750137,12.787651035959893,5.210789042972047,39.61721424610495
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.248357472806535,0.0,0.0,0.0,0.0,0.0,8.243098627365722,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,8.232627042257835,11.614566638515486,9.479667947450253,4.745132396064701,0.0,8.839893205289536,34.07199402428827
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.210789042972047,7.232042288205808,0.0,12.562894319909493,0.0,0.0,6.382450834594188,19.7949366081153
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.9269180446816625,14.201548558057508,4.882972919330174,12.819897354444059,0.0,0.0,5.357203202420049,31.90441883183174
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,6.789529331141852,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,0.0,13.476062324622236,0.0,0.0,5.357203202420049,6.404586972566442,18.833265527042286
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.210789042972047,0.0,10.515640585342503,9.364242825294092,2.2596737867230705,0.0,8.873157741448864,22.139557197359665
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.545285536716194,0.0,0.0,0.0,0.0,0.0,3.4381104434026533,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838059349133916,5.172534928709971,3.618222517841817,8.243098627365722,15.687305188929663,7.633331873373152,3.4381104434026533,40.35449313622033
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285266416806648,5.62289923231481,6.7518534232408225,0.0,18.77165872388986,6.7135683558601436,3.4381104434026533,37.859979735305636
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.38094603344487,9.025890350388508,0.0,11.300075138807951,0.0,0.0,8.831513536945511,20.32596548919646
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.882972919330174,10.132026289259759,0.0,11.74046901959162,1.1943176378757767,0.0,8.839893205289536,23.066812946727154
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.545285536716194,14.975325661521879,2.750250297485029,1.8203341036428238,0.0,0.0,5.392276337227253,19.54591006264973
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.745132396064701,3.7019729772844623,1.8203341036428238,11.910124590543719,0.0,0.0,8.848247291396309,17.432431671471004
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.38094603344487,0.0,0.0,0.0,9.847619122921865,9.398681444092007,8.355622538951035,19.246300567013872
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.4372688011897266,4.697012078927853,8.693814389412918,4.137710644618417,10.195142945068264,0.0,8.897843946804546,27.723680058027448
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,0.0,7.799865873444875,0.0,10.221051196470764,2.885846472488202,8.375577002227507,20.90676354240384
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.571390710170222,3.858806663498184,10.612315056685787,0.0,4.792129643835174,0.0,8.39538258223558,19.263251364019144
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.133567292834431,12.241585571612061,0.0,2.055641538058108,0.7304631471189666,0.0,6.448232316019433,15.027690256789136
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.653921148278171,0.7304631471189666,0.7304631471189666,0.0,11.40721089884236,0.0,8.335516734766312,12.868137193080294
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,7.909100235945503,4.792129643835174,0.0,0.0,9.829997546645748,8.873157741448864,22.531227426426426
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.285266416806648,1.1943176378757767,0.0,0.0,11.449076309777542,0.0,8.434556620289202,12.643393947653319
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.3215405626377255,0.0,0.0,0.0,0.0,0.0,8.365618533147526,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.4381104434026533,0.0,10.860282931010302,0.0,0.0,0.0,8.453929696886426,10.860282931010302
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.492017742920502,11.504057633549717,0.0,6.6150441513146925,4.969939052451073,10.995234059569448,8.88963985670167,34.08427489688493
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.858806663498184,11.066450266913,4.745132396064701,12.369629526317283,5.357203202420049,0.0,8.88963985670167,33.538415391715034
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.858806663498184,0.0,0.0,0.0,0.0,0.0,8.463563732298573,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,8.375577002227507,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,8.375577002227507,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,4.105018553907346,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,8.375577002227507,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.6025944687727294,0.0,0.0,0.0,0.0,0.0,8.375577002227507,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,8.473163131119321,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.093856518007759,5.0120772195485275,0.0,0.0,0.0,10.607780484836361,8.914178988939392,15.619857704384888
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.047663906109832,2.055641538058108,0.0,0.0,10.598691053386194,5.527073738158998,8.48272816323603,18.1814063296033
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.285266416806648,0.0,1.1943176378757767,11.417728832143464,0.0,6.5538803774442425,8.930417557876343,19.16592684746348
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.137710644618417,10.347324233473122,3.5304192649587702,0.0,6.1236810031695965,6.7707662019989225,8.385498251442533,26.77219070360041
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858806663498184,12.088558507481578,16.189215837814903,0.0,0.0,11.493820273589396,5.285266416806648,39.77159461888587
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.618222517841817,0.7304631471189666,13.493123642357254,0.0,18.752379153578953,0.0,5.285266416806648,32.97596594305517
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0533710494211155,0.0,0.0,0.0,0.0,0.0,8.492259095309958,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,8.897843946804546,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.494161288893169,8.511219710154146,0.0,10.864459827352436,0.0,0.0,6.491069783799412,19.37567953750658
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0120772195485275,0.0,0.0,0.0,0.0,0.0,8.39538258223558,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501756190828118,0.0
