55 Cancri e,PSO J318.5-22,TRAPPIST-1e,A,B,C,D,E,F,G,T,VIP,CryoSleep,HomePlanet,Side,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,total_expense,Transported
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,11.756262399878192,3.9325102940665544,0.0,0.0,13.679194615204894,5.942124359831237,29.36796730914964,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.858806663498184,0.0,10.089189683419606,0.0,2.055641538058108,8.345588710512626,6.448232316019433,20.49041993199034,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.9269180446816625,0.0,0.0,0.0,0.0,0.0,5.942124359831237,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.745132396064701,12.482863374096516,6.899103929073757,5.42678077191518,0.0,0.0,4.2014612941903655,24.80874807508545,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.545285536716194,0.0,0.0,12.436999351261838,1.1943176378757767,0.0,5.995517194712505,13.631316989137614,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9325102940665544,0.0,7.483295642295591,0.0,10.594136149792712,0.0,6.02174235239564,18.077431792088305,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5304192649587702,11.113042599688864,0.0,6.674652276188349,7.33860727003853,0.0,6.469749997220178,25.126302145915744,False
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.684506656824126,0.0,18.627089758277712,17.887156473969622,13.375847131812664,0.0,3.011340243262834,49.89009336405999,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.7019729772844623,0.0,7.579804517371833,0.0,9.405519221765948,5.684506656824126,6.491069783799412,22.669830395961906,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0533710494211155,0.0,0.0,0.0,0.0,0.0,5.684506656824126,0.0,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.914940018959451,0.0,0.0,0.0,0.0,0.0,3.7019729772844623,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.003419248109409,0.0,12.572766611856698,0.0,17.576146630055415,12.743397912043685,3.7019729772844623,42.892311153955795,False
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.653921148278171,0.0,0.0,0.0,0.0,0.0,3.7019729772844623,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.745132396064701,2.6025944687727294,16.08860972571438,0.0,3.2377281976988326,5.59142712460611,3.782056917753863,27.520359516792052,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.838059349133916,12.380082340612265,1.1943176378757767,4.2631607783924865,4.697012078927853,0.7304631471189666,6.574446614595114,23.265035982927348,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5409627556327752,0.0,0.0,0.0,0.0,0.0,6.574446614595114,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.545285536716194,0.0,0.0,0.0,0.0,0.0,6.574446614595114,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.545285536716194,9.818190297580122,10.616842895097367,18.590336743363572,10.571258863293686,11.480119387602214,4.2631607783924865,61.07674818693696,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4372688011897266,0.0,16.567521900313412,0.0,11.20420327966491,15.640693954926194,3.5304192649587702,43.41241913490452,True
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858806663498184,1.1943176378757767,19.92015995467577,0.0,1.1943176378757767,8.365618533147526,2.055641538058108,30.67441376357485,True
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.210789042972047,0.0,0.0,0.0,0.0,0.0,2.055641538058108,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4372688011897266,0.0,12.197790273619393,0.0,3.5304192649587702,0.0,6.098626104970388,15.728209538578163,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,6.59483341495303,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.618222517841817,13.268681553213087,2.885846472488202,0.0,0.0,0.0,6.1236810031695965,16.15452802570129,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,3.858806663498184,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.248357472806535,1.8203341036428238,11.803187615983378,0.0,15.44739359189176,16.156583205162743,3.858806663498184,45.227498516680704,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.172534928709971,0.0,0.0,0.0,0.0,0.0,6.148460831341731,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.618222517841817,0.0,0.0,0.0,0.0,0.0,5.744420430279228,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,5.7737732204907655,0.0,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.559490358416789,5.210789042972047,3.011340243262834,0.0,10.83510235379398,0.0,5.7737732204907655,19.05723164002886,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9269180446816625,9.603370950137975,0.0,4.003419248109409,10.099957091404244,0.0,6.172972078519893,23.70674728965163,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.969939052451073,2.440268378362637,0.0,11.640795289083194,4.2631607783924865,0.0,6.172972078519893,18.344224445838318,False
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.969939052451073,0.0,0.0,0.0,0.0,0.0,3.2377281976988326,0.0,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.697012078927853,0.0,17.68773709073983,5.172534928709971,14.081426241171904,5.559490358416789,3.2377281976988326,42.501188619038494,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5971567117081165,0.0,0.0,0.0,11.230302320980883,0.0,6.1972210008779385,11.230302320980883,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.745132396064701,2.440268378362637,12.24430377181613,0.0,0.0,0.0,6.6150441513146925,14.684572150178766,False
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.5971567117081165,14.871448750589646,9.888326631702043,6.694190605394483,0.0,0.0,3.4381104434026533,31.45396598768617,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.2631607783924865,13.972158966220121,0.0,7.278278985320871,0.0,0.0,6.63508209979253,21.25043795154099,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,12.994234064922544,0.0,0.0,4.137710644618417,11.504057633549717,6.221213632878419,28.636002343090677,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2631607783924865,0.0,0.0,0.0,6.148460831341731,11.20420327966491,4.2014612941903655,17.35266411100664,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,3.9325102940665544,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,2.750250297485029,0.0,11.490400541121296,0.0,0.0,6.244955797756471,14.240650838606324,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.137710644618417,11.357662988139694,0.0,0.0,4.5971567117081165,0.0,4.322947514138835,15.95481969984781,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.5971567117081165,0.0,0.0,0.0,0.0,0.0,5.995517194712505,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.011340243262834,0.0,0.0,0.0,0.0,0.0,5.80273872401839,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,4.2631607783924865,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.782056917753863,0.0,0.0,0.0,0.0,0.0,3.340760310539712,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.697012078927853,0.0,0.0,0.0,0.0,0.0,3.340760310539712,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.07328940298831,0.0,0.0,0.0,0.0,0.0,3.340760310539712,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.38094603344487,2.055641538058108,16.70890000603704,0.0,11.314570325678853,2.055641538058108,3.4381104434026533,32.13475340783211,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0533710494211155,0.0,0.0,0.0,0.0,0.0,3.4381104434026533,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,3.4381104434026533,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.527073738158998,8.211557890737238,7.93275602028482,7.9678374640434715,5.653921148278171,6.047663906109832,6.2917110215767,35.813736429453535,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,0.0,0.0,11.32179316058309,4.2631607783924865,0.0,6.02174235239564,15.584953938975577,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,6.02174235239564,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.440268378362637,0.0,0.0,0.0,0.0,0.0,6.02174235239564,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,3.5304192649587702,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4381104434026533,14.418947857143579,0.0,0.0,5.653921148278171,1.1943176378757767,6.314734756825906,21.267186643297528,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,5.831327892742091,0.0,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.545285536716194,0.0,11.734130107719718,0.0,0.0,0.0,4.322947514138835,11.734130107719718,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,0.0,5.968980585391403,7.8971902791299975,10.792672918963946,3.858806663498184,6.337529394588084,28.51765044698353,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,5.859551208605442,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0.0,5.88741871045203,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.697012078927853,11.721415035559403,0.0,8.667200502940773,6.469749997220178,4.745132396064701,6.65495044352145,31.603497931785054,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.340760310539712,11.916130991886709,11.679743369587573,6.244955797756471,0.0,0.0,6.65495044352145,29.84083015923075,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,1.8203341036428238,2.885846472488202,0.0,12.592425507598056,9.882545917994037,4.38094603344487,27.18115200172312,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2631607783924865,0.0,10.967093751789596,4.003419248109409,7.426427090052128,1.8203341036428238,4.38094603344487,24.217274193593955,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.792129643835174,0.0,0.0,11.715038769117147,0.7304631471189666,0.7304631471189666,6.674652276188349,13.175965063355079,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.697012078927853,0.0,0.0,0.0,0.0,0.0,3.340760310539712,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,0.0,6.3600998390694174,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.792129643835174,0.0,0.0,0.0,0.0,0.0,6.3600998390694174,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5304192649587702,0.0,5.172534928709971,1.1943176378757767,17.382968354239004,7.7497776051911895,4.003419248109409,31.499598526015944,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.492017742920502,0.0,18.987151110632293,0.0,0.0,1.8203341036428238,4.003419248109409,20.80748521427512,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.838059349133916,0.0,2.885846472488202,10.487444346097531,2.750250297485029,9.018059074748717,6.382450834594188,25.141600190819478,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.4381104434026533,0.0,0.0,0.0,0.0,0.0,5.942124359831237,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.792129643835174,0.0,0.0,4.882972919330174,2.750250297485029,11.96083196164081,4.4372688011897266,19.594055178456014,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.322947514138835,11.234013204301133,2.2596737867230705,7.412004629995179,7.397497957722461,0.0,6.7135683558601436,28.303189578741843,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,6.7135683558601436,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.128238685769432,0.0,0.0,0.0,0.0,0.0,6.7135683558601436,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.003419248109409,0.0,2.055641538058108,0.0,13.532618159190152,0.0,4.492017742920502,15.58825969724826,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.322947514138835,12.286155388203829,4.697012078927853,4.071754351052767,0.0,8.823108115244978,6.07328940298831,29.878029933429428,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.2377281976988326,0.0,0.0,0.0,0.0,0.0,5.968980585391403,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.322947514138835,0.0,6.986732432057258,0.0,2.055641538058108,11.011200869538248,4.38094603344487,20.053574839653614,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.38094603344487,0.0,3.340760310539712,0.0,0.0,10.805463148214445,6.404586972566442,14.146223458754157,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9325102940665544,0.0,4.6477085871174175,0.0,15.857358974954233,5.527073738158998,3.618222517841817,26.03214130023065,False
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9269180446816625,7.77494479144778,13.845824586969892,3.128238685769432,16.72114458939633,8.567309925236042,3.782056917753863,50.03746257881947,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,6.1236810031695965,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.340760310539712,0.0,0.0,0.0,0.0,0.0,5.995517194712505,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,4.571390710170222,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.210789042972047,0.0,0.0,0.0,0.0,0.0,3.7019729772844623,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,6.426512698054021,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,4.4372688011897266,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.9325102940665544,10.337416044520737,0.0,13.767853686747666,6.268453117386751,0.0,3.782056917753863,30.373722848655152,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0533710494211155,0.0,11.919130071867999,12.03111329110884,14.153812505430333,10.17425270756814,4.5971567117081165,48.278308575975316,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.003419248109409,2.885846472488202,0.0,11.564805404845684,10.121375089378052,0.0,12.082858695463246,24.572026966711938,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,6.448232316019433,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.093856518007759,13.891813100322418,0.0,5.248357472806535,4.4372688011897266,0.0,6.448232316019433,23.57743937431868,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0533710494211155,12.755098961038973,4.745132396064701,3.5304192649587702,0.0,0.0,4.545285536716194,21.030650622062442,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7019729772844623,0.0,0.0,0.0,0.0,0.0,3.782056917753863,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.494161288893169,0.0,0.0,0.0,0.0,0.0,3.782056917753863,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,3.782056917753863,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80273872401839,0.0,13.746773809151183,3.011340243262834,9.721963275481741,11.339778687893531,3.782056917753863,37.819856015789284,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7019729772844623,0.0,0.0,0.0,0.0,0.0,3.782056917753863,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.460736201340262,0.0,0.0,0.0,0.0,0.0,3.782056917753863,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,6.469749997220178,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.9269180446816625,0.0,0.0,0.0,0.0,0.0,6.07328940298831,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.653921148278171,0.0,21.949939961691765,0.0,9.200175163976272,0.0,3.5304192649587702,31.150115125668037,True
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5971567117081165,0.0,17.763524127915517,0.0,5.653921148278171,7.054609570753338,3.7019729772844623,30.472054846947028,True
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.527073738158998,0.0,0.0,0.0,0.0,0.0,3.7019729772844623,0.0,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,6.172972078519893,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0.0,3.858806663498184,0.0,True
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527073738158998,6.899103929073757,14.881835248040115,5.0120772195485275,0.0,14.728374093438743,2.2596737867230705,41.52139049010114,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.574854059761254,13.19126376457202,0.0,0.7304631471189666,1.1943176378757767,6.047663906109832,6.826616787891752,21.163708455676595,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,6.491069783799412,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.838059349133916,0.0,0.0,0.0,0.0,0.0,6.148460831341731,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.527073738158998,5.744420430279228,6.960777800937196,0.0,0.0,0.0,6.172972078519893,12.705198231216425,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,4.9269180446816625,8.720169513164583,0.0,0.0,2.6780746090892826,4.5971567117081165,16.325162166935527,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0533710494211155,0.0,0.0,11.332596693985069,0.0,7.566242862974528,4.6477085871174175,18.898839556959597,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.745132396064701,10.529640959867622,8.243098627365722,13.739719688560557,0.0,2.2596737867230705,4.6477085871174175,34.77213306251697,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.248357472806535,0.0,0.0,0.0,0.0,0.0,3.4381104434026533,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.340760310539712,12.577692013019725,3.011340243262834,1.5409627556327752,0.0,1.8203341036428238,6.512195594586373,18.95032911555816,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.697012078927853,0.0,0.0,0.0,0.0,0.0,6.512195594586373,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.210789042972047,0.0,12.44468677586385,0.0,15.936269728853876,18.26784332649244,3.618222517841817,46.64879983121017,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.2631607783924865,0.0,0.0,0.0,0.0,0.0,6.244955797756471,0.0,False
